SCORE	StdDev	height	second
0.982513	237.309886	46	18
0.967826	233.762409	46	19
0.975582	235.635709	46	20
1.010631	244.101299	46	21
1.118919	270.256351	46	22
1.015007	245.158251	46	23
1.008903	243.683825	46	24
1.057759	255.484387	46	25
1.005193	242.787824	46	26
0.976289	235.806554	46	27
0.980363	236.790486	46	28
0.962035	232.363802	46	29
1.025481	247.688004	46	30
0.938961	226.790546	46	31
0.943019	227.770821	46	32
0.993238	239.900395	46	33
0.946671	228.652892	46	34
0.964427	232.941534	46	35
1.024375	247.421030	46	36
1.002005	242.017814	46	37
1.000688	241.699734	46	38
1.000673	241.695984	46	39
0.977075	235.996480	46	40
1.001468	241.888004	46	41
1.014611	245.062505	46	42
0.997657	240.967724	46	43
1.018611	246.028822	46	44
0.981882	237.157398	46	45
1.068289	263.988041	47	0
1.017579	251.457023	47	1
0.995425	245.982437	47	2
0.996012	246.127457	47	3
0.994816	245.831900	47	4
0.989201	244.444447	47	5
1.014923	250.800567	47	6
0.951640	235.162578	47	7
1.005423	248.452978	47	8
1.020178	252.099055	47	9
0.993410	245.484366	47	10
0.980079	242.190070	47	11
1.021942	252.535050	47	12
0.982730	242.845207	47	13
0.973279	240.509768	47	14
0.976551	241.318258	47	15
1.007529	248.973506	47	16
1.029377	254.372411	47	17
0.991418	244.992200	47	18
1.016553	251.203436	47	19
0.987806	244.099616	47	20
0.970271	239.766389	47	21
0.926291	228.898439	47	22
1.041052	257.257368	47	23
1.022406	252.649824	47	24
1.011262	249.895954	47	25
1.039667	256.915059	47	26
1.040503	257.121763	47	27
1.002235	247.665109	47	28
0.961519	237.603786	47	29
1.006637	248.753084	47	30
1.009177	249.380744	47	31
0.985321	243.485479	47	32
0.976413	241.284178	47	33
1.034491	255.636189	47	34
0.986993	243.898709	47	35
1.000842	247.320920	47	36
1.055668	260.869103	47	37
1.001137	247.393848	47	38
0.989896	244.616118	47	39
0.968234	239.263182	47	40
0.965818	238.665993	47	41
0.999027	246.872437	47	42
1.020622	252.208936	47	43
0.986469	243.769132	47	44
1.009664	249.500928	47	45
0.974228	240.744276	47	46
1.067447	268.908378	48	0
1.020049	256.968135	48	1
1.011491	254.812140	48	2
0.976221	245.927126	48	3
0.950714	239.501509	48	4
1.028079	258.990966	48	5
1.029782	259.420118	48	6
0.970829	244.568663	48	7
1.034437	260.592643	48	8
1.028227	259.028244	48	9
1.003125	252.704657	48	10
0.962602	242.496196	48	11
1.006444	253.540691	48	12
1.006802	253.630878	48	13
1.031324	259.808423	48	14
0.996196	250.959019	48	15
1.031194	259.775653	48	16
0.975579	245.765381	48	17
1.002127	252.453280	48	18
0.965866	243.318361	48	19
0.994373	250.499742	48	20
0.982533	247.517255	48	21
0.991631	249.809196	48	22
1.090991	274.839508	48	23
1.002538	252.556870	48	24
0.998512	251.542660	48	25
1.038386	261.587473	48	26
1.001067	252.186104	48	27
0.947357	238.655663	48	28
0.986382	248.486841	48	29
0.977327	246.205659	48	30
0.962388	242.442319	48	31
0.995618	250.813456	48	32
1.016788	256.146661	48	33
0.981545	247.268327	48	34
0.973520	245.246691	48	35
1.010903	254.664106	48	36
0.974417	245.472490	48	37
1.017666	256.367738	48	38
1.019522	256.835365	48	39
1.032729	260.162499	48	40
0.971139	244.646746	48	41
0.952591	239.974256	48	42
0.994037	250.415305	48	43
1.025538	258.350812	48	44
0.987515	248.772248	48	45
0.998782	251.610678	48	46
0.975670	245.788171	48	47
1.060789	272.507723	49	0
1.021925	262.523899	49	1
1.028547	264.225094	49	2
0.961272	246.942683	49	3
0.947802	243.482463	49	4
1.046319	268.790533	49	5
1.031063	264.871524	49	6
0.991107	254.607144	49	7
1.031649	265.021996	49	8
0.958635	246.265374	49	9
0.964678	247.817738	49	10
0.963273	247.456634	49	11
0.982295	252.343374	49	12
1.010845	259.677618	49	13
1.003238	257.723475	49	14
1.008135	258.981447	49	15
0.993546	255.233594	49	16
1.033876	265.593959	49	17
0.991780	254.780007	49	18
0.981803	252.216878	49	19
1.001781	257.349246	49	20
0.999402	256.737973	49	21
0.986270	253.364574	49	22
0.937235	240.767692	49	23
1.047011	268.968231	49	24
1.019383	261.870981	49	25
1.007881	258.916123	49	26
1.043569	268.084151	49	27
1.018977	261.766633	49	28
0.976343	250.814287	49	29
0.981869	252.233839	49	30
0.984407	252.885798	49	31
1.022117	262.573195	49	32
0.954421	245.182835	49	33
0.987274	253.622349	49	34
1.006925	258.670479	49	35
1.052064	270.266334	49	36
1.016699	261.181327	49	37
0.983393	252.625333	49	38
1.000882	257.118156	49	39
0.980438	251.866399	49	40
1.040984	267.420135	49	41
1.008271	259.016243	49	42
0.974704	250.393274	49	43
0.987308	253.631152	49	44
1.020328	262.113822	49	45
0.993961	255.340339	49	46
0.973701	250.135637	49	47
0.979825	251.708806	49	48
1.051679	275.087319	50	0
1.021611	267.222448	50	1
1.047386	273.964350	50	2
0.968644	253.368020	50	3
0.965564	252.562158	50	4
1.035690	270.905018	50	5
0.974296	254.846284	50	6
1.025759	268.307383	50	7
1.011867	264.673669	50	8
0.954626	249.701272	50	9
0.967959	253.188692	50	10
0.994818	260.214146	50	11
1.038959	271.760124	50	12
0.996097	260.548817	50	13
0.993083	259.760347	50	14
1.029314	269.237224	50	15
0.976211	255.347131	50	16
0.979781	256.280919	50	17
1.093106	285.923331	50	18
1.034099	270.488816	50	19
0.989152	258.732175	50	20
0.993936	259.983464	50	21
0.982778	257.064946	50	22
0.991768	259.416391	50	23
1.067137	279.130772	50	24
0.994944	260.247233	50	25
0.991185	259.263971	50	26
1.005946	263.124900	50	27
0.973630	254.672125	50	28
0.995655	260.433116	50	29
1.015417	265.602172	50	30
1.000164	261.612672	50	31
0.960426	251.218240	50	32
1.028428	269.005453	50	33
0.972110	254.274574	50	34
0.962659	251.802529	50	35
0.994134	260.035287	50	36
0.982934	257.105842	50	37
1.009241	263.986759	50	38
0.994618	260.161872	50	39
1.028432	269.006531	50	40
0.958341	250.672895	50	41
0.968307	253.279696	50	42
1.012109	264.737013	50	43
1.017448	266.133499	50	44
0.988355	258.523661	50	45
0.995405	260.367820	50	46
1.001196	261.882391	50	47
0.975021	255.036056	50	48
0.988579	258.582179	50	49
1.030370	275.475179	51	0
1.016618	271.798430	51	1
1.060871	283.629668	51	2
0.978805	261.688948	51	3
0.978902	261.714865	51	4
1.007437	269.344017	51	5
0.958141	256.164246	51	6
1.033466	276.302923	51	7
1.018212	272.224539	51	8
1.008225	269.554629	51	9
0.981627	262.443560	51	10
0.991764	265.153755	51	11
0.998095	266.846143	51	12
1.014773	271.305326	51	13
1.009011	269.764684	51	14
1.007888	269.464367	51	15
1.015751	271.566709	51	16
1.013807	271.046879	51	17
0.959461	256.517215	51	18
1.008725	269.688329	51	19
0.996385	266.389012	51	20
1.027013	274.577621	51	21
0.996834	266.509076	51	22
1.005333	268.781406	51	23
0.939411	251.156744	51	24
1.051271	281.063066	51	25
1.015787	271.576432	51	26
1.001459	267.745652	51	27
1.020776	272.910220	51	28
0.993317	265.568944	51	29
0.986417	263.724119	51	30
1.024469	273.897537	51	31
0.939361	251.143524	51	32
0.986333	263.701607	51	33
0.976285	261.015181	51	34
1.038995	277.781065	51	35
1.005685	268.875447	51	36
1.024020	273.777558	51	37
0.989255	264.482942	51	38
0.979748	261.941000	51	39
1.025406	274.148084	51	40
1.009572	269.914689	51	41
1.003993	268.423168	51	42
0.942132	251.884295	51	43
0.983728	263.005198	51	44
1.003872	268.390818	51	45
0.986717	263.804159	51	46
0.966167	258.310079	51	47
1.014124	271.131812	51	48
0.979929	261.989483	51	49
0.994255	265.819533	51	50
0.997972	272.077084	52	0
1.014296	276.527398	52	1
1.072155	292.301618	52	2
0.981663	267.630681	52	3
0.994511	271.133561	52	4
0.977947	266.617517	52	5
0.981939	267.706055	52	6
1.002480	273.306054	52	7
0.982323	267.810694	52	8
1.001012	272.905714	52	9
0.992478	270.579093	52	10
1.010683	275.542387	52	11
0.960999	261.996990	52	12
1.016386	277.097243	52	13
1.005556	274.144679	52	14
1.011989	275.898499	52	15
1.003719	273.643880	52	16
0.994455	271.118206	52	17
1.034712	282.093544	52	18
1.007502	274.675277	52	19
0.996254	271.608535	52	20
1.021977	278.621586	52	21
1.005255	274.062632	52	22
0.966202	263.415688	52	23
0.992496	270.584251	52	24
1.046561	285.323953	52	25
0.977836	266.587419	52	26
0.979949	267.163381	52	27
0.988205	269.414146	52	28
1.016254	277.061131	52	29
1.029034	280.545380	52	30
1.024313	279.258286	52	31
0.989138	269.668578	52	32
1.009919	275.334227	52	33
0.998824	272.309436	52	34
0.970993	264.721811	52	35
1.010479	275.486858	52	36
1.018010	277.540068	52	37
0.962817	262.492710	52	38
1.021527	278.498879	52	39
1.000939	272.885942	52	40
1.023006	278.902023	52	41
1.010963	275.618842	52	42
0.998139	272.122562	52	43
0.951956	259.531823	52	44
0.993588	270.881954	52	45
0.987111	269.116031	52	46
0.983796	268.212219	52	47
0.957696	261.096514	52	48
1.028663	280.444307	52	49
0.983947	268.253285	52	50
1.009375	275.185946	52	51
0.982411	272.505850	53	0
1.014474	281.399706	53	1
1.078887	299.266889	53	2
0.981544	272.265454	53	3
1.021929	283.467523	53	4
0.977459	271.132112	53	5
0.988381	274.161969	53	6
0.985851	273.460160	53	7
0.955956	265.167757	53	8
1.008963	279.871054	53	9
1.020751	283.140641	53	10
0.978636	271.458665	53	11
0.939134	260.501457	53	12
0.992530	275.312709	53	13
0.994196	275.774865	53	14
0.994619	275.892170	53	15
1.054095	292.389871	53	16
0.998654	277.011457	53	17
0.960223	266.351164	53	18
1.086676	301.427450	53	19
1.008944	279.865807	53	20
0.980901	272.086933	53	21
1.028142	285.191037	53	22
0.996426	276.393421	53	23
1.003077	278.238221	53	24
0.940713	260.939472	53	25
1.049657	291.158972	53	26
1.004208	278.552115	53	27
0.997361	276.652792	53	28
1.013132	281.027291	53	29
0.991347	274.984691	53	30
0.978425	271.400307	53	31
1.002828	278.169241	53	32
1.038026	287.932593	53	33
0.929519	257.834498	53	34
1.033282	286.616801	53	35
0.965745	267.882984	53	36
0.969045	268.798389	53	37
1.004803	278.717043	53	38
1.051701	291.725961	53	39
1.018961	282.644215	53	40
0.994718	275.919731	53	41
1.023902	284.014765	53	42
1.004471	278.625077	53	43
1.017525	282.245902	53	44
0.972810	269.842754	53	45
1.016236	281.888463	53	46
0.977631	271.179832	53	47
0.968635	268.684644	53	48
0.967608	268.399857	53	49
1.026422	284.713860	53	50
0.993426	275.561114	53	51
1.014998	281.544929	53	52
0.961933	272.500417	54	0
1.012861	286.927436	54	1
1.062661	301.034922	54	2
0.977459	276.898718	54	3
1.027645	291.115502	54	4
1.009451	285.961409	54	5
0.975948	276.470580	54	6
0.991364	280.837601	54	7
0.973786	275.858002	54	8
1.031183	292.117667	54	9
0.977115	276.801204	54	10
0.959351	271.769062	54	11
1.002750	284.063299	54	12
1.009695	286.030643	54	13
0.990527	280.600726	54	14
1.020347	289.048204	54	15
1.032199	292.405618	54	16
1.022240	289.584482	54	17
0.993403	281.415294	54	18
0.978245	277.121446	54	19
1.025761	290.581738	54	20
1.002873	284.098138	54	21
1.014098	287.277974	54	22
1.010567	286.277484	54	23
0.957803	271.330536	54	24
0.998159	282.762730	54	25
1.024429	290.204460	54	26
0.969522	274.650198	54	27
0.966236	273.719452	54	28
0.992238	281.085262	54	29
1.049425	297.285494	54	30
1.031414	292.183353	54	31
0.981585	278.067359	54	32
0.988141	279.924623	54	33
0.940510	266.431526	54	34
1.004641	284.598779	54	35
0.967491	274.075000	54	36
1.029430	291.621169	54	37
1.034470	293.049051	54	38
1.034707	293.116137	54	39
1.011510	286.544651	54	40
1.015352	287.633043	54	41
0.979160	277.380572	54	42
1.028454	291.344741	54	43
0.983659	278.655132	54	44
1.038631	294.227618	54	45
0.963616	272.977197	54	46
1.013246	287.036562	54	47
0.972679	275.544624	54	48
0.939969	266.278266	54	49
0.982653	278.370127	54	50
1.025654	290.551647	54	51
0.996975	282.427319	54	52
1.014777	287.470151	54	53
0.948093	273.451057	55	0
1.015044	292.761278	55	1
1.017848	293.569912	55	2
0.968477	279.330133	55	3
1.035485	298.656761	55	4
1.020593	294.361534	55	5
0.984636	283.990787	55	6
1.017446	293.453857	55	7
1.001838	288.952384	55	8
1.038738	299.595195	55	9
0.960127	276.921924	55	10
0.983813	283.753563	55	11
1.014132	292.498147	55	12
1.017583	293.493604	55	13
1.003630	289.469251	55	14
1.009393	291.131318	55	15
1.013489	292.312656	55	16
1.007335	290.537839	55	17
0.997969	287.836402	55	18
1.022005	294.769048	55	19
1.053218	303.771480	55	20
1.043126	300.860719	55	21
0.985190	284.150666	55	22
1.003119	289.321908	55	23
1.009517	291.166993	55	24
1.011231	291.661425	55	25
0.904207	260.793375	55	26
1.040029	299.967471	55	27
0.992485	286.254762	55	28
0.987285	284.754996	55	29
1.005590	290.034449	55	30
0.988155	285.005719	55	31
1.003282	289.368726	55	32
1.017612	293.501787	55	33
1.013007	292.173592	55	34
1.003474	289.424285	55	35
0.967274	278.983232	55	36
0.977687	281.986747	55	37
1.026772	296.143755	55	38
1.015189	292.802946	55	39
0.992122	286.149951	55	40
0.983266	283.595676	55	41
0.991576	285.992574	55	42
0.977544	281.945346	55	43
1.013873	292.423461	55	44
0.963517	277.899621	55	45
1.045011	301.404437	55	46
0.997203	287.615523	55	47
0.965058	278.344111	55	48
0.976696	281.700812	55	49
0.933803	269.329446	55	50
0.993283	286.484811	55	51
1.021667	294.671510	55	52
1.000634	288.605157	55	53
1.019624	294.082063	55	54
0.940543	275.017791	56	0
1.024177	299.472396	56	1
0.991250	289.844661	56	2
0.977127	285.714845	56	3
1.019416	298.080394	56	4
1.009156	295.080336	56	5
0.999146	292.153324	56	6
1.029433	301.009269	56	7
1.030556	301.337813	56	8
1.049063	306.749364	56	9
0.989604	289.363287	56	10
0.997558	291.689039	56	11
0.999049	292.124968	56	12
0.984123	287.760590	56	13
1.008561	294.906273	56	14
0.999196	292.168029	56	15
1.003377	293.390442	56	16
1.036810	303.166601	56	17
1.005163	293.912898	56	18
0.953754	278.880726	56	19
1.032943	302.035641	56	20
1.005327	293.960753	56	21
1.029034	300.892680	56	22
1.024674	299.617934	56	23
0.993198	290.414237	56	24
0.979761	286.485264	56	25
1.018847	297.913986	56	26
1.015475	296.928170	56	27
0.973401	284.625423	56	28
0.972680	284.414690	56	29
0.999553	292.272345	56	30
1.033916	302.320102	56	31
1.005253	293.939232	56	32
0.991303	289.859962	56	33
1.020059	298.268548	56	34
0.999892	292.371582	56	35
0.927554	271.219524	56	36
1.038451	303.646429	56	37
0.969767	283.562735	56	38
0.984736	287.939791	56	39
1.014286	296.580278	56	40
0.960370	280.815289	56	41
0.997385	291.638511	56	42
0.988259	288.970012	56	43
1.017882	297.631912	56	44
1.011292	295.704791	56	45
0.989428	289.311872	56	46
0.995305	291.030350	56	47
1.007438	294.577920	56	48
0.943807	275.971965	56	49
0.990966	289.761513	56	50
0.963056	281.600615	56	51
0.998671	292.014495	56	52
1.019239	298.028598	56	53
1.006670	294.353293	56	54
1.033060	302.070089	56	55
0.928520	277.158227	57	0
1.026996	306.552864	57	1
0.971095	289.866778	57	2
0.992318	296.201644	57	3
0.996175	297.352843	57	4
0.986450	294.450084	57	5
1.010297	301.568298	57	6
0.976094	291.358771	57	7
1.021167	304.812815	57	8
1.029635	307.340684	57	9
1.001585	298.967822	57	10
0.985261	294.095151	57	11
1.016582	303.444436	57	12
0.966289	288.432004	57	13
0.998081	297.921714	57	14
0.994047	296.717734	57	15
1.006649	300.479335	57	16
1.051809	313.959337	57	17
1.029676	307.352804	57	18
0.983940	293.700867	57	19
1.012713	302.289511	57	20
1.002976	299.383062	57	21
1.016335	303.370691	57	22
1.021578	304.935593	57	23
1.008374	300.994404	57	24
0.989958	295.497256	57	25
1.016528	303.428087	57	26
0.853062	254.634493	57	27
1.038397	309.955908	57	28
0.990385	295.624650	57	29
0.996130	297.339512	57	30
1.021741	304.984324	57	31
0.997393	297.716597	57	32
1.024454	305.794029	57	33
1.026017	306.260675	57	34
0.965471	288.187816	57	35
0.971600	290.017491	57	36
1.012509	302.228480	57	37
0.977959	291.915540	57	38
1.029084	307.176145	57	39
1.009506	301.332018	57	40
1.027690	306.760060	57	41
1.049867	313.379571	57	42
1.008885	301.146741	57	43
1.048772	313.052750	57	44
1.005148	300.031308	57	45
0.996221	297.366528	57	46
1.008888	301.147774	57	47
0.944067	281.798872	57	48
0.984069	293.739316	57	49
0.958918	286.231763	57	50
0.979122	292.262649	57	51
0.987051	294.629410	57	52
1.000322	298.590860	57	53
1.006598	300.464243	57	54
1.002012	299.095181	57	55
1.037535	309.698548	57	56
0.920095	280.163925	58	0
1.026991	312.713173	58	1
0.952782	290.116978	58	2
1.011155	307.891131	58	3
0.977182	297.546533	58	4
0.981054	298.725601	58	5
1.017628	309.862117	58	6
0.974455	296.716278	58	7
0.994403	302.790496	58	8
0.989731	301.367708	58	9
1.007178	306.680276	58	10
0.993511	302.518642	58	11
0.970088	295.386571	58	12
1.007709	306.841989	58	13
1.007357	306.734945	58	14
0.989949	301.434005	58	15
1.002234	305.174855	58	16
0.997693	303.792195	58	17
1.003312	305.503171	58	18
0.999617	304.378035	58	19
0.997047	303.595384	58	20
1.077507	328.095033	58	21
1.010435	307.671884	58	22
0.987191	300.594487	58	23
1.038551	316.233126	58	24
0.984085	299.648626	58	25
0.985413	300.052956	58	26
1.028553	313.189006	58	27
1.010052	307.555423	58	28
0.971929	295.947095	58	29
0.965115	293.872252	58	30
1.001012	304.802655	58	31
1.009005	307.236518	58	32
0.978440	297.929664	58	33
0.999104	304.221745	58	34
1.025365	312.218076	58	35
1.069403	325.627342	58	36
0.987800	300.779762	58	37
0.947295	288.446165	58	38
0.982002	299.014444	58	39
1.044528	318.053132	58	40
1.038935	316.350059	58	41
1.040057	316.691803	58	42
1.054149	320.982696	58	43
1.007378	306.741150	58	44
0.998730	304.107878	58	45
1.013698	308.665689	58	46
0.982616	299.201202	58	47
1.031548	314.100961	58	48
0.966047	294.156185	58	49
0.961935	292.904065	58	50
0.968006	294.752649	58	51
0.970422	295.488341	58	52
1.013078	308.476943	58	53
0.994947	302.955981	58	54
0.996736	303.500852	58	55
0.993272	302.446030	58	56
1.044494	318.042721	58	57
0.923033	283.274722	59	0
1.036929	318.228623	59	1
0.954521	292.938153	59	2
1.028317	315.585841	59	3
0.986296	302.689565	59	4
0.998563	306.454336	59	5
0.995018	305.366433	59	6
0.986750	302.828978	59	7
0.957991	294.003124	59	8
0.984290	302.074149	59	9
1.038906	318.835438	59	10
1.003049	307.831260	59	11
0.974646	299.114453	59	12
1.043310	320.187181	59	13
1.044457	320.539085	59	14
0.999348	306.695259	59	15
1.016818	312.056709	59	16
1.017286	312.200435	59	17
1.031883	316.680288	59	18
1.010422	310.093729	59	19
0.949247	291.319677	59	20
0.994710	305.271926	59	21
0.993133	304.788084	59	22
1.049101	321.964129	59	23
1.034495	317.481860	59	24
1.026776	315.112841	59	25
0.956870	293.659050	59	26
1.030056	316.119609	59	27
0.818530	251.202955	59	28
1.033411	317.149188	59	29
0.995360	305.471316	59	30
1.004263	308.203742	59	31
0.996149	305.713568	59	32
1.029379	315.911791	59	33
1.028428	315.619852	59	34
1.013739	311.111923	59	35
1.011059	310.289223	59	36
0.965760	296.387321	59	37
0.936240	287.327734	59	38
1.028785	315.729491	59	39
0.992754	304.671623	59	40
0.985019	302.297786	59	41
1.048004	321.627621	59	42
0.973714	298.828357	59	43
0.998759	306.514584	59	44
1.005144	308.474230	59	45
0.971766	298.230512	59	46
1.033015	317.027451	59	47
0.994882	305.324620	59	48
1.035552	317.806122	59	49
0.959245	294.387900	59	50
0.994442	305.189585	59	51
1.006172	308.789528	59	52
0.984800	302.230530	59	53
1.028144	315.532782	59	54
0.996695	305.881264	59	55
1.006961	309.031808	59	56
0.994667	305.258684	59	57
1.062939	326.211041	59	58
0.913385	286.920065	60	0
1.032270	324.265072	60	1
0.945655	297.057015	60	2
1.012094	317.927209	60	3
0.986211	309.796591	60	4
1.011008	317.586318	60	5
0.967934	304.055439	60	6
0.989509	310.832864	60	7
0.926230	290.955100	60	8
0.992245	311.692340	60	9
1.029827	323.497755	60	10
1.019169	320.149861	60	11
0.997120	313.223615	60	12
0.999185	313.872133	60	13
1.003113	315.106226	60	14
0.992443	311.754387	60	15
1.006689	316.229457	60	16
0.996738	313.103701	60	17
1.039075	326.402815	60	18
1.037901	326.034167	60	19
0.981020	308.166167	60	20
1.021208	320.790253	60	21
1.010636	317.469365	60	22
1.027353	322.720507	60	23
1.008037	316.652859	60	24
1.028558	323.099107	60	25
1.004479	315.535195	60	26
0.992245	311.692049	60	27
1.042760	327.560432	60	28
1.020252	320.490136	60	29
0.985491	309.570670	60	30
0.968672	304.287360	60	31
1.009532	317.122685	60	32
0.983761	309.027038	60	33
0.993035	311.940375	60	34
1.017687	319.684106	60	35
1.028040	322.936274	60	36
0.990108	311.020880	60	37
0.984514	309.263534	60	38
