SCORE	StdDev	width	second
1.006521	241.980374	46	18
0.978444	235.230157	46	19
0.979164	235.403209	46	20
0.970624	233.350209	46	21
1.007754	242.276714	46	22
1.000741	240.590650	46	23
1.008272	242.401330	46	24
1.033425	248.448393	46	25
0.946014	227.433573	46	26
0.991014	238.252284	46	27
0.953523	229.238883	46	28
0.989432	237.871897	46	29
0.963700	231.685692	46	30
1.040759	250.211500	46	31
0.992024	238.495131	46	32
1.010805	243.010288	46	33
1.018336	244.820719	46	34
0.974586	234.302784	46	35
0.976828	234.841774	46	36
1.001454	240.762020	46	37
1.002294	240.963950	46	38
0.984392	236.660311	46	39
0.998818	240.128415	46	40
1.028052	247.156726	46	41
0.978868	235.332047	46	42
1.032185	248.150220	46	43
1.010668	242.977378	46	44
1.013418	243.638371	46	45
1.020076	252.663192	47	0
0.975401	241.597678	47	1
1.010786	250.362082	47	2
1.000677	247.858258	47	3
1.025323	253.962732	47	4
0.967356	239.605025	47	5
0.990928	245.443479	47	6
0.959563	237.674560	47	7
0.951692	235.724992	47	8
0.975885	241.717520	47	9
0.986315	244.300914	47	10
1.007341	249.508859	47	11
1.020849	252.854519	47	12
0.950596	235.453731	47	13
1.018375	252.241864	47	14
1.019997	252.643474	47	15
0.991604	245.610984	47	16
1.010155	250.205788	47	17
1.008861	249.885315	47	18
1.012281	250.732377	47	19
0.963262	238.590929	47	20
0.958996	237.534199	47	21
1.004343	248.766322	47	22
1.020021	252.649609	47	23
0.983418	243.583419	47	24
0.999997	247.689724	47	25
0.988223	244.773562	47	26
1.031975	255.610530	47	27
1.027796	254.575293	47	28
0.981588	243.130167	47	29
1.030218	255.175326	47	30
1.034082	256.132224	47	31
0.935975	231.832266	47	32
1.035134	256.392849	47	33
0.988524	244.848150	47	34
0.974907	241.475299	47	35
1.016163	251.693983	47	36
1.024107	253.661489	47	37
1.000749	247.876114	47	38
1.011914	250.641425	47	39
1.038342	257.187554	47	40
0.979431	242.595831	47	41
1.058684	262.226004	47	42
0.969843	240.220971	47	43
1.023785	253.581810	47	44
1.007293	249.496859	47	45
1.007167	249.465640	47	46
1.017400	256.872733	48	0
0.978303	247.001608	48	1
0.994579	251.111006	48	2
1.016917	256.750799	48	3
0.981736	247.868375	48	4
0.994151	251.002883	48	5
0.988236	249.509319	48	6
0.964718	243.571723	48	7
1.040582	262.725639	48	8
1.039447	262.439232	48	9
0.987984	249.445766	48	10
1.002692	253.159289	48	11
0.971413	245.261929	48	12
0.942002	237.836281	48	13
0.998287	252.047111	48	14
1.034070	261.081657	48	15
1.010086	255.026069	48	16
1.007840	254.459121	48	17
1.030083	260.075030	48	18
0.988063	249.465713	48	19
0.986992	249.195224	48	20
0.983352	248.276342	48	21
0.976240	246.480703	48	22
1.009992	255.002506	48	23
0.992960	250.702144	48	24
0.991733	250.392333	48	25
0.993332	250.796074	48	26
0.956836	241.581509	48	27
1.013687	255.935391	48	28
0.976517	246.550596	48	29
1.003502	253.363715	48	30
1.028544	259.686367	48	31
0.961876	242.854102	48	32
1.003725	253.419979	48	33
0.968029	244.407490	48	34
1.044677	263.759675	48	35
1.000019	252.484333	48	36
1.005369	253.835175	48	37
1.038287	262.146404	48	38
1.028699	259.725640	48	39
0.978875	247.145957	48	40
1.011742	255.444273	48	41
0.978566	247.067954	48	42
1.049101	264.876703	48	43
0.984522	248.571775	48	44
1.015116	256.296008	48	45
1.018054	257.037762	48	46
1.011066	255.273623	48	47
1.017035	259.260160	49	0
0.991418	252.729941	49	1
0.986383	251.446426	49	2
1.026810	261.751987	49	3
0.959573	244.612030	49	4
0.991176	252.668107	49	5
0.986515	251.479910	49	6
0.993333	253.217877	49	7
1.052088	268.195706	49	8
0.961063	244.991830	49	9
0.972445	247.893287	49	10
0.981859	250.293097	49	11
1.015480	258.863703	49	12
0.968444	246.873416	49	13
1.003852	255.899527	49	14
1.010794	257.669077	49	15
0.981910	250.306145	49	16
0.987572	251.749300	49	17
0.970056	247.284210	49	18
1.029597	262.462220	49	19
1.056180	269.238829	49	20
1.005785	256.392095	49	21
0.973078	248.054509	49	22
1.020887	260.241928	49	23
1.041569	265.514117	49	24
0.997435	254.263702	49	25
0.997844	254.367838	49	26
0.991331	252.707717	49	27
1.005799	256.395724	49	28
0.956714	243.883262	49	29
0.993932	253.370798	49	30
0.983507	250.713158	49	31
0.975032	248.552826	49	32
1.049461	267.526050	49	33
0.982375	250.424667	49	34
1.024859	261.254642	49	35
0.998043	254.418536	49	36
0.990919	252.602658	49	37
0.949352	242.006367	49	38
1.010344	257.554382	49	39
1.042648	265.789129	49	40
1.010801	257.670836	49	41
0.968724	246.944616	49	42
0.981413	250.179440	49	43
1.018440	259.618218	49	44
1.008146	256.994081	49	45
1.013245	258.293797	49	46
1.044685	266.308433	49	47
1.020049	260.028374	49	48
0.996575	261.533428	50	0
0.979143	256.958823	50	1
0.967163	253.814738	50	2
1.014687	266.286639	50	3
0.956697	251.068171	50	4
0.983939	258.217349	50	5
0.986206	258.812207	50	6
1.030634	270.471592	50	7
0.978714	256.846128	50	8
0.957561	251.294954	50	9
1.025068	269.010899	50	10
1.027374	269.616120	50	11
0.981849	257.668937	50	12
1.008334	264.619421	50	13
1.069086	280.562555	50	14
1.024287	268.805919	50	15
1.018366	267.252124	50	16
1.010881	265.287771	50	17
0.982961	257.960675	50	18
1.003665	263.394011	50	19
0.999962	262.422205	50	20
1.008828	264.748949	50	21
1.009922	265.036029	50	22
0.975493	256.000956	50	23
1.005756	263.942912	50	24
0.990647	259.977701	50	25
0.983764	258.171376	50	26
0.971409	254.929088	50	27
1.000857	262.657163	50	28
0.997675	261.822049	50	29
1.001437	262.809432	50	30
0.968736	254.227543	50	31
1.019515	267.553626	50	32
1.023045	268.480102	50	33
0.943147	247.512214	50	34
1.054292	276.680157	50	35
0.974592	255.764266	50	36
0.998925	262.150219	50	37
0.960307	252.015489	50	38
0.965662	253.420885	50	39
1.018501	267.287437	50	40
1.023855	268.692673	50	41
1.052888	276.311681	50	42
0.984050	258.246574	50	43
1.010235	265.118340	50	44
0.979721	257.110378	50	45
1.024089	268.754001	50	46
0.989231	259.606058	50	47
1.050017	275.558362	50	48
1.010253	265.122955	50	49
0.983610	263.579222	51	0
0.984268	263.755655	51	1
0.965433	258.708330	51	2
1.000383	268.073940	51	3
0.972962	260.725921	51	4
1.015400	272.098158	51	5
1.023124	274.167876	51	6
1.054887	282.679422	51	7
1.017188	272.577193	51	8
1.015034	271.999889	51	9
0.998118	267.466868	51	10
1.001755	268.441524	51	11
0.985413	264.062315	51	12
1.000307	268.053710	51	13
0.886096	237.448331	51	14
1.012620	271.353049	51	15
1.027456	275.328752	51	16
1.027769	275.412484	51	17
1.037690	278.071151	51	18
1.017228	272.587966	51	19
0.984547	263.830418	51	20
1.004237	269.106758	51	21
0.998425	267.549301	51	22
0.958349	256.810156	51	23
1.018157	272.836804	51	24
1.031253	276.346328	51	25
0.985113	263.981975	51	26
0.976825	261.760943	51	27
0.987297	264.567366	51	28
0.969485	259.794190	51	29
1.000054	267.985683	51	30
0.964774	258.531841	51	31
1.007748	270.047529	51	32
1.030027	276.017710	51	33
0.951470	254.966641	51	34
0.997045	267.179460	51	35
0.965045	258.604482	51	36
1.024571	274.555527	51	37
0.981059	262.895761	51	38
0.980241	262.676486	51	39
0.973695	260.922428	51	40
1.011703	271.107397	51	41
1.032347	276.639261	51	42
1.030221	276.069707	51	43
1.012446	271.306440	51	44
1.031037	276.288249	51	45
0.987877	264.722782	51	46
1.037468	278.011747	51	47
0.985297	264.031217	51	48
1.047530	280.708006	51	49
1.007915	270.092431	51	50
0.971272	265.515585	52	0
0.996716	272.471346	52	1
0.971619	265.610509	52	2
0.995540	272.149694	52	3
1.003809	274.410348	52	4
1.049448	286.886579	52	5
1.026527	280.620654	52	6
0.997497	272.684816	52	7
1.002032	273.924395	52	8
0.924962	252.855893	52	9
0.992865	271.418407	52	10
0.984410	269.107207	52	11
1.002747	274.119849	52	12
0.996028	272.283185	52	13
1.022320	279.470561	52	14
0.986550	269.692059	52	15
1.011147	276.416364	52	16
0.985013	269.272007	52	17
0.971889	265.684250	52	18
0.958571	262.043480	52	19
1.032510	282.256317	52	20
1.041955	284.838185	52	21
1.020850	279.068823	52	22
1.009860	276.064542	52	23
0.970515	265.308735	52	24
0.991019	270.913917	52	25
0.993945	271.713840	52	26
0.984305	269.078420	52	27
0.951119	260.006391	52	28
1.002899	274.161496	52	29
1.017694	278.206101	52	30
0.990825	270.860785	52	31
0.990550	270.785653	52	32
0.991386	271.014130	52	33
0.972602	265.879127	52	34
1.037143	283.522608	52	35
0.962615	263.149160	52	36
0.987299	269.897071	52	37
1.040023	284.309967	52	38
1.006434	275.127798	52	39
1.040812	284.525640	52	40
1.032471	282.245517	52	41
0.985809	269.489548	52	42
1.032488	282.250226	52	43
0.977503	267.218977	52	44
1.024803	280.149302	52	45
0.985977	269.535552	52	46
1.022072	279.402740	52	47
1.012476	276.779516	52	48
0.992091	271.206914	52	49
1.039842	284.260657	52	50
1.007147	275.322881	52	51
0.964299	268.172443	53	0
1.008600	280.492489	53	1
0.989178	275.091152	53	2
1.000705	278.297011	53	3
1.031335	286.815098	53	4
1.051942	292.545966	53	5
0.984910	273.904442	53	6
0.975838	271.381450	53	7
0.994255	276.503219	53	8
0.955795	265.807315	53	9
1.047168	291.218308	53	10
0.973422	270.709496	53	11
1.008301	280.409250	53	12
0.991572	275.756942	53	13
0.950577	264.356267	53	14
1.055772	293.610970	53	15
1.006968	280.038690	53	16
1.013216	281.776368	53	17
1.008754	280.535429	53	18
0.967890	269.171022	53	19
1.004692	279.405725	53	20
0.982629	273.269861	53	21
1.009182	280.654479	53	22
1.005557	279.646129	53	23
0.946912	263.337079	53	24
1.019317	283.472970	53	25
1.026874	285.574578	53	26
0.991210	275.656284	53	27
0.978450	272.107851	53	28
1.020922	283.919386	53	29
0.963885	268.057238	53	30
0.980150	272.580441	53	31
0.998243	277.612120	53	32
0.987500	274.624622	53	33
1.009546	280.755670	53	34
1.019532	283.532710	53	35
0.964046	268.102102	53	36
1.038741	288.874658	53	37
0.998766	277.757822	53	38
0.979771	272.475216	53	39
1.022371	284.322187	53	40
1.014297	282.076772	53	41
1.006433	279.889750	53	42
1.014433	282.114737	53	43
1.010383	280.988275	53	44
0.972327	270.405078	53	45
1.016978	282.822428	53	46
0.975383	271.254822	53	47
1.007938	280.308494	53	48
0.985541	274.079707	53	49
1.019471	283.515629	53	50
1.034662	287.740305	53	51
1.013363	281.817215	53	52
0.959841	271.521438	54	0
1.019117	288.289413	54	1
1.007665	285.049845	54	2
1.005049	284.309956	54	3
1.032849	292.173995	54	4
1.032068	291.953199	54	5
0.995566	281.627424	54	6
1.019797	288.481816	54	7
0.966017	273.268567	54	8
1.017514	287.836004	54	9
0.958560	271.159043	54	10
0.982561	277.948560	54	11
1.038363	293.733936	54	12
0.987946	279.471956	54	13
1.027784	290.741359	54	14
0.878392	248.480980	54	15
1.026021	290.242653	54	16
1.029941	291.351565	54	17
1.050256	297.098212	54	18
1.049725	296.947949	54	19
0.961232	271.914861	54	20
1.004509	284.157280	54	21
1.020708	288.739546	54	22
1.040229	294.261768	54	23
1.038040	293.642650	54	24
0.956544	270.588851	54	25
0.987767	279.421067	54	26
1.004351	284.112494	54	27
0.998372	282.421039	54	28
0.959935	271.547929	54	29
0.991642	280.517261	54	30
1.011063	286.011292	54	31
0.988716	279.689642	54	32
0.993950	281.170288	54	33
0.993498	281.042341	54	34
1.020047	288.552749	54	35
0.953961	269.858013	54	36
0.986595	279.089792	54	37
1.028834	291.038354	54	38
1.001865	283.409358	54	39
0.995068	281.486516	54	40
0.984705	278.555065	54	41
0.957541	270.870946	54	42
0.995284	281.547590	54	43
0.989698	279.967413	54	44
0.998961	282.587879	54	45
1.012034	286.285873	54	46
0.996189	281.803525	54	47
0.998605	282.487120	54	48
1.001349	283.263193	54	49
0.964191	272.752004	54	50
1.038913	293.889502	54	51
1.019488	288.394619	54	52
1.021084	288.845844	54	53
0.959234	275.980657	55	0
1.024299	294.700391	55	1
1.032933	297.184350	55	2
1.005333	289.243769	55	3
1.022070	294.059050	55	4
1.013421	291.570557	55	5
1.012425	291.284135	55	6
1.027056	295.493627	55	7
0.978575	281.545197	55	8
1.040426	299.340110	55	9
0.947220	272.524131	55	10
1.025104	294.932088	55	11
1.014115	291.770333	55	12
0.981021	282.248996	55	13
0.982281	282.611366	55	14
0.951947	273.884124	55	15
1.013457	291.580929	55	16
1.020379	293.572464	55	17
1.004708	289.063902	55	18
0.992791	285.635085	55	19
0.984505	283.251311	55	20
1.024052	294.629390	55	21
0.979836	281.907969	55	22
0.972604	279.827353	55	23
0.987255	284.042516	55	24
0.980119	281.989329	55	25
1.025114	294.934956	55	26
1.017634	292.782701	55	27
1.001307	288.085398	55	28
0.985490	283.534713	55	29
1.036083	298.090763	55	30
0.979704	281.870071	55	31
0.995306	286.358932	55	32
0.980140	281.995308	55	33
0.999128	287.458338	55	34
1.005101	289.176934	55	35
0.978209	281.439728	55	36
1.046823	301.180587	55	37
0.962663	276.967054	55	38
0.960830	276.439599	55	39
1.046247	301.015010	55	40
0.984407	283.223162	55	41
0.956036	275.060532	55	42
0.982210	282.590990	55	43
1.021005	293.752573	55	44
1.024189	294.668701	55	45
0.988278	284.336850	55	46
0.997385	286.956822	55	47
0.974831	280.468038	55	48
1.034260	297.566160	55	49
0.986671	283.874318	55	50
0.960495	276.343267	55	51
1.047859	301.478712	55	52
1.015508	292.171100	55	53
1.029919	296.317377	55	54
0.954176	280.963018	56	0
1.023544	301.388779	56	1
1.045105	307.737657	56	2
0.994381	292.801625	56	3
1.010063	297.419293	56	4
1.017059	299.479276	56	5
1.008408	296.932006	56	6
1.000114	294.489830	56	7
1.029443	303.125850	56	8
0.986818	290.574772	56	9
0.994759	292.913049	56	10
0.989568	291.384454	56	11
0.970783	285.853003	56	12
1.007080	296.540955	56	13
1.007340	296.617487	56	14
1.015204	298.932977	56	15
1.011010	297.698138	56	16
0.967572	284.907458	56	17
1.011323	297.790230	56	18
1.013642	298.473144	56	19
0.993427	292.520808	56	20
1.012478	298.130337	56	21
1.000122	294.492220	56	22
1.004915	295.903481	56	23
1.028132	302.739696	56	24
1.040822	306.476487	56	25
0.929493	273.694848	56	26
0.985810	290.277761	56	27
1.007473	296.656555	56	28
0.992060	292.118101	56	29
0.966380	284.556644	56	30
0.968467	285.170993	56	31
0.989691	291.420669	56	32
1.012321	298.084043	56	33
0.999458	294.296498	56	34
0.965959	284.432684	56	35
1.001420	294.874299	56	36
1.014841	298.826153	56	37
0.976305	287.478905	56	38
0.996961	293.561205	56	39
1.010998	297.694647	56	40
1.029193	303.052198	56	41
0.994008	292.691830	56	42
1.006442	296.352947	56	43
0.975491	287.239408	56	44
1.001644	294.940385	56	45
1.023431	301.355508	56	46
1.019527	300.206022	56	47
0.993850	292.645130	56	48
0.952708	280.530712	56	49
1.043253	307.192196	56	50
0.972084	286.236133	56	51
0.960021	282.684050	56	52
1.047667	308.491946	56	53
1.001014	294.754729	56	54
1.024745	301.742462	56	55
0.949945	285.340227	57	0
1.019995	306.381700	57	1
1.042424	313.118753	57	2
0.979427	294.195888	57	3
0.986982	296.465218	57	4
0.999608	300.257956	57	5
0.975431	292.995705	57	6
0.992264	298.051923	57	7
1.062396	319.117940	57	8
0.996795	299.413061	57	9
0.987506	296.622804	57	10
0.980192	294.425735	57	11
1.017557	305.649237	57	12
1.000917	300.651136	57	13
0.974997	292.865250	57	14
0.970962	291.653293	57	15
0.998247	299.848965	57	16
1.003719	301.492661	57	17
1.017598	305.661573	57	18
1.052884	316.260820	57	19
1.004815	301.822050	57	20
0.929468	279.189450	57	21
1.032140	310.029830	57	22
1.023004	307.285553	57	23
0.975399	292.986116	57	24
0.966449	290.297701	57	25
1.003029	301.285494	57	26
1.020050	306.398098	57	27
1.001543	300.839279	57	28
0.994634	298.763706	57	29
0.974037	292.577152	57	30
1.007765	302.707989	57	31
1.018785	306.018245	57	32
1.009218	303.144437	57	33
0.957768	287.690260	57	34
0.973482	292.410154	57	35
0.995626	299.061836	57	36
1.008355	302.885369	57	37
0.956922	287.436161	57	38
0.990032	297.381483	57	39
1.044345	313.695688	57	40
0.983007	295.271343	57	41
0.976511	293.320206	57	42
1.036467	311.329340	57	43
1.030806	309.628976	57	44
0.987152	296.516492	57	45
1.004950	301.862466	57	46
1.047234	314.563602	57	47
1.005879	302.141491	57	48
1.004550	301.742402	57	49
0.966863	290.422247	57	50
1.042905	313.263342	57	51
0.970195	291.422856	57	52
0.979780	294.302206	57	53
1.048369	314.904541	57	54
0.999672	300.277032	57	55
1.018950	306.067879	57	56
0.962715	291.538393	58	0
1.029630	311.802081	58	1
1.047743	317.287408	58	2
0.977696	296.075039	58	3
0.977363	295.974258	58	4
0.990111	299.834788	58	5
0.959330	290.513432	58	6
0.989894	299.768985	58	7
1.010549	306.023813	58	8
0.985931	298.568721	58	9
0.937916	284.028551	58	10
1.050662	318.171181	58	11
0.970321	293.841789	58	12
1.029180	311.665781	58	13
0.996272	301.700458	58	14
1.011530	306.320853	58	15
0.850083	257.430177	58	16
1.036118	313.767006	58	17
1.007718	305.166648	58	18
1.007146	304.993497	58	19
1.020110	308.919313	58	20
0.962639	291.515397	58	21
1.036976	314.026920	58	22
1.003813	303.984109	58	23
1.034957	313.415508	58	24
1.002153	303.481341	58	25
1.024406	310.220076	58	26
0.944219	285.937151	58	27
0.996822	301.867100	58	28
1.023934	310.077380	58	29
0.997160	301.969467	58	30
0.975229	295.328001	58	31
0.973639	294.846511	58	32
0.987273	298.975158	58	33
0.976543	295.725990	58	34
1.002865	303.697068	58	35
0.984188	298.041077	58	36
1.002409	303.558900	58	37
0.979845	296.725778	58	38
1.043599	316.032476	58	39
0.988303	299.287149	58	40
0.954369	289.010867	58	41
1.005662	304.543936	58	42
0.998342	302.327357	58	43
1.008297	305.341966	58	44
1.006064	304.665643	58	45
1.006342	304.749811	58	46
0.992788	300.645499	58	47
1.034849	313.382540	58	48
0.994791	301.252000	58	49
1.035334	313.529464	58	50
1.019245	308.657428	58	51
1.032877	312.785362	58	52
1.005316	304.439131	58	53
1.017835	308.230443	58	54
1.054723	319.401073	58	55
1.013306	306.858953	58	56
1.030866	312.176484	58	57
0.962614	297.460257	59	0
1.023952	316.414467	59	1
1.035737	320.056170	59	2
0.977310	302.001441	59	3
0.983248	303.836178	59	4
0.980847	303.094404	59	5
0.965957	298.493094	59	6
1.007236	311.248990	59	7
0.972728	300.585340	59	8
0.997559	308.258504	59	9
0.969998	299.741792	59	10
0.991599	306.416950	59	11
0.993012	306.853557	59	12
1.033108	319.243678	59	13
0.978798	302.461143	59	14
0.975117	301.323666	59	15
1.051702	324.989519	59	16
0.971529	300.215069	59	17
0.948889	293.218869	59	18
1.023055	316.137107	59	19
1.026820	317.300500	59	20
1.020227	315.263358	59	21
0.978977	302.516375	59	22
1.002618	309.821994	59	23
1.019548	315.053374	59	24
1.031904	318.871727	59	25
0.973834	300.927278	59	26
1.016676	314.166100	59	27
1.017352	314.374966	59	28
1.003179	309.995293	59	29
0.999383	308.822097	59	30
0.972572	300.537243	59	31
0.996776	308.016714	59	32
1.041990	321.988356	59	33
1.008202	311.547352	59	34
1.009921	312.078530	59	35
1.001631	309.516825	59	36
0.968779	299.365260	59	37
1.002151	309.677505	59	38
1.016416	314.085523	59	39
0.997237	308.159187	59	40
0.974430	301.111446	59	41
1.005080	310.582622	59	42
1.034974	319.820295	59	43
0.981213	303.207326	59	44
0.961636	297.158049	59	45
0.989861	305.879930	59	46
0.984847	304.330487	59	47
0.965616	298.387874	59	48
1.004554	310.420084	59	49
0.976725	301.820528	59	50
1.052210	325.146548	59	51
0.996001	307.777277	59	52
0.996730	308.002276	59	53
1.015034	313.658723	59	54
1.031735	318.819442	59	55
1.039229	321.135184	59	56
1.012792	312.965873	59	57
1.027143	317.400430	59	58
0.971632	305.109222	60	0
1.018768	319.910835	60	1
1.032537	324.234614	60	2
0.985412	309.436375	60	3
0.977505	306.953552	60	4
0.987090	309.963461	60	5
0.999656	313.909198	60	6
0.991635	311.390731	60	7
0.974504	306.011018	60	8
0.975696	306.385467	60	9
1.022531	321.092414	60	10
0.961375	301.888287	60	11
1.022363	321.039832	60	12
0.982524	308.529589	60	13
1.012405	317.912660	60	14
0.991340	311.297848	60	15
1.005430	315.722564	60	16
1.067505	335.215068	60	17
1.000878	314.293088	60	18
1.021948	320.909254	60	19
1.051951	330.330842	60	20
0.980868	308.009465	60	21
0.945066	296.767051	60	22
1.019120	320.021421	60	23
0.962749	302.319832	60	24
1.002990	314.956104	60	25
0.988829	310.509395	60	26
1.000909	314.302691	60	27
0.958824	301.087395	60	28
0.990502	311.034965	60	29
1.025121	321.905824	60	30
1.000440	314.155435	60	31
0.994800	312.384437	60	32
1.016622	319.236902	60	33
0.982433	308.501005	60	34
0.978925	307.399589	60	35
0.976472	306.629095	60	36
0.999507	313.862527	60	37
0.996869	313.034017	60	38
